"Establish.","100","9802","71.20","2022-12-18 03:25:26"
"Family.","7","2207","58.97","2023-01-03 17:48:13"
"Believe.","161","7637","11.00","2023-01-04 13:37:52"
"Matter.","146","801","76.80","2022-12-28 14:33:56"
"My see.","116","5622","76.58","2022-12-24 04:17:18"
"Start.","12","14916","98.39","2022-12-08 15:13:53"
"Mention.","27","18664","33.36","2022-12-31 22:23:35"
"Identify.","136","649","15.58","2022-12-19 23:40:30"
"Page.","82","18669","13.33","2022-12-27 17:20:47"
"Skill.","113","2073","42.00","2022-12-21 20:01:55"
"Important.","42","12273","83.71","2022-12-22 04:09:30"
"Policy.","166","6670","90.66","2022-12-07 00:32:47"
"Budget.","53","8193","99.38","2022-12-24 08:31:10"
"Find find.","4","17716","65.22","2022-12-31 09:50:37"
"Arm.","35","17823","43.64","2022-12-23 15:18:28"
"Clear.","18","6611","81.57","2022-12-13 22:44:15"
"Car PM.","64","8217","72.17","2022-12-28 18:39:20"
"Might.","156","14263","60.55","2022-12-07 22:49:36"
"Final.","189","5879","37.25","2022-12-15 18:30:32"
"Beat.","117","19088","77.22","2022-12-16 18:22:33"
"Model.","69","16809","46.96","2022-12-15 01:38:40"
"Man his.","36","12419","32.41","2022-12-21 05:58:31"
"Race.","174","19106","57.91","2022-12-22 07:43:12"
"Once.","3","9918","16.10","2023-01-04 01:36:43"
"Science.","67","18100","0.32","2022-12-10 10:21:05"
"PM tough.","154","5281","26.52","2022-12-20 09:39:01"
"Notice up.","160","12810","79.87","2022-12-12 02:43:27"
"Doctor we.","196","6286","54.30","2022-12-16 20:13:16"
"Alone.","88","14182","32.21","2023-01-02 21:48:55"
"Event.","81","12577","82.58","2022-12-18 20:53:16"
"Thing TV.","94","15073","50.83","2022-12-29 16:56:11"
"Here read.","156","3480","50.65","2022-12-10 23:46:24"
"Person.","99","10292","53.70","2022-12-14 03:53:05"
"Market.","82","5886","52.73","2022-12-30 07:47:03"
"Run.","133","8999","77.53","2022-12-30 16:33:54"
"Business.","163","3885","42.50","2022-12-17 08:44:06"
"Arm.","146","4045","77.87","2022-12-19 12:12:22"
"Type.","168","825","70.96","2022-12-21 11:27:13"
"PM.","130","18417","12.86","2022-12-27 02:12:07"
"Citizen.","157","7377","53.42","2022-12-13 10:59:12"
"Different.","153","19294","17.39","2022-12-28 21:56:02"
"Marriage.","154","10075","42.85","2022-12-17 11:01:52"
"Enjoy.","27","6679","83.51","2022-12-14 06:17:40"
"Than.","131","10076","26.78","2022-12-21 16:29:08"
"Almost.","130","10070","69.13","2022-12-11 00:40:35"
"Red raise.","137","17398","65.61","2022-12-13 17:54:24"
"Piece nor.","87","825","8.82","2022-12-16 06:09:42"
"Practice.","89","2732","64.44","2022-12-07 17:20:47"
"Bad.","129","19840","73.09","2022-12-24 12:35:56"
"Reflect.","51","7659","66.99","2023-01-02 08:01:35"
"Business.","24","14831","21.93","2022-12-11 19:26:29"
"Remain.","35","13859","39.97","2022-12-23 03:20:14"
"Carry.","44","3536","97.78","2022-12-09 19:25:12"
"Fill.","12","4558","10.24","2022-12-22 22:24:13"
"Agree.","59","3983","10.39","2022-12-23 17:15:46"
"Design.","156","16333","10.69","2022-12-08 07:15:02"
"Fly place.","139","16308","31.77","2022-12-14 08:22:03"
"Race.","140","8149","34.09","2022-12-17 21:51:47"
"Morning.","190","18029","4.05","2023-01-01 15:53:51"
"Memory.","141","15966","24.57","2022-12-12 05:37:46"
"He person.","184","5879","44.66","2022-12-17 20:42:44"
"Return.","57","12373","96.97","2022-12-14 01:35:49"
"Simple.","93","19841","74.97","2022-12-13 07:56:42"
"Store.","117","8188","9.88","2022-12-28 16:04:23"
"Town.","30","17002","62.54","2022-12-22 08:24:09"
"Suffer.","99","5754","12.21","2023-01-01 03:42:40"
"Imagine.","148","6069","1.97","2022-12-28 02:31:18"
"Tell find.","146","3761","96.15","2022-12-19 02:01:22"
"Answer.","15","18466","1.35","2022-12-25 18:30:32"
"Two.","155","376","49.36","2022-12-17 09:14:58"
"Well stay.","44","3316","54.70","2022-12-23 06:29:42"
"Also.","22","19610","18.86","2022-12-31 11:55:55"
"Loss.","86","4368","99.03","2022-12-22 05:16:07"
"Beautiful.","23","7916","31.06","2023-01-04 14:17:23"
"Expect.","101","5434","3.99","2022-12-23 00:57:15"
"We Mrs.","58","18741","3.99","2022-12-15 08:08:26"
"Apply.","153","4766","65.11","2022-12-07 16:25:14"
"Theory.","189","18492","14.49","2022-12-15 21:37:58"
"Why heavy.","175","7558","31.60","2022-12-21 17:55:13"
"Increase.","137","2083","39.15","2023-01-03 01:39:24"
"Prove.","168","7772","75.65","2022-12-30 21:14:33"
"Right.","53","15722","38.32","2022-12-14 08:58:51"
"Activity.","199","1828","6.29","2022-12-09 03:10:45"
"Get.","7","6586","70.29","2022-12-10 05:46:31"
"Evidence.","13","14932","71.67","2022-12-27 00:44:56"
"Account.","81","9431","66.07","2022-12-08 09:57:48"
"Attorney.","3","18118","35.28","2022-12-23 11:27:39"
"Avoid.","51","5174","75.73","2022-12-29 02:56:54"
"Well both.","53","9892","98.80","2023-01-03 13:51:48"
"Partner.","141","8842","41.78","2022-12-31 11:18:15"
"Better.","10","19928","91.66","2022-12-13 07:20:18"
"Guess.","77","3500","25.19","2023-01-03 01:37:54"
"Along.","85","17794","74.13","2022-12-15 07:00:30"
"Ever of.","172","5091","14.16","2022-12-08 13:04:24"
"Bit.","96","14899","72.21","2022-12-07 08:06:52"
"Pay ever.","142","3782","12.78","2022-12-10 19:01:52"
"Reduce.","66","8543","66.62","2022-12-09 14:08:12"
"From.","180","2555","90.40","2022-12-16 03:54:00"
"Small bag.","187","11919","98.99","2022-12-22 05:28:18"
"Treatment.","178","5691","37.65","2023-01-02 07:48:14"
"Air.","172","13467","71.13","2023-01-01 16:33:30"
"Prevent.","132","14670","58.25","2022-12-20 16:32:46"
"Foreign.","137","11859","82.08","2022-12-23 19:23:44"
"Different.","147","8863","18.70","2022-12-13 11:45:02"
"Force.","79","13213","71.34","2022-12-19 16:54:01"
"Region.","183","6731","14.38","2022-12-18 14:57:50"
"Have.","141","189","80.08","2022-12-28 23:51:07"
"Boy.","149","17701","99.55","2022-12-19 14:00:27"
"Myself.","191","4948","77.15","2022-12-08 15:50:38"
"Job with.","25","18638","70.89","2023-01-01 06:51:29"
"Hair.","117","1550","86.63","2022-12-24 23:40:22"
"Form.","196","113","77.29","2022-12-14 23:57:44"
"Thank.","103","10024","2.23","2022-12-31 00:52:24"
"Above.","128","10857","66.07","2023-01-04 17:50:42"
"Rule.","116","15528","50.96","2023-01-01 18:33:24"
"Inside.","26","5956","65.51","2022-12-31 14:18:43"
"Thank.","136","16550","16.89","2022-12-06 21:49:59"
"She.","100","12969","65.52","2022-12-26 18:59:31"
"Station.","76","9089","51.12","2022-12-09 13:03:17"
"Clear.","90","6844","38.54","2022-12-07 09:51:29"
"Teach.","164","6759","42.99","2022-12-13 08:14:18"
"Action.","184","5623","59.64","2022-12-25 03:17:42"
"Everyone.","183","16422","6.90","2023-01-01 09:00:37"
"Mission.","22","1572","33.20","2022-12-25 03:05:44"
"Item.","71","8571","98.93","2022-12-30 10:44:47"
"Network.","70","18636","14.36","2022-12-18 06:01:36"
"Community.","129","10398","8.47","2022-12-15 10:02:05"
"Eat let.","93","17264","93.30","2023-01-04 12:41:21"
"Capital.","189","16624","32.49","2022-12-25 01:29:15"
"History.","114","4994","16.88","2022-12-17 05:43:36"
"Lead.","180","13164","23.27","2023-01-04 06:32:24"
"Indeed.","77","13377","89.28","2022-12-29 01:07:59"
"Image.","24","7548","86.52","2022-12-11 20:17:59"
"Sister.","166","9532","4.57","2023-01-05 01:38:28"
"Live.","181","13382","66.26","2022-12-31 01:41:23"
"Brother.","198","10146","67.66","2022-12-16 00:46:51"
"Camera.","11","17541","74.12","2022-12-13 01:41:12"
"Nature.","133","10932","4.19","2022-12-08 08:14:41"
"Realize.","184","14966","29.27","2022-12-17 21:55:01"
"Way top.","197","16031","2.75","2022-12-28 09:49:56"
"Imagine.","10","10979","90.71","2023-01-05 09:22:41"
"Hold.","49","3219","83.43","2023-01-03 22:34:58"
"Entire.","75","980","94.75","2022-12-27 14:31:25"
"Nothing.","109","13879","80.49","2022-12-29 14:55:00"
"Always.","98","14872","91.06","2022-12-14 23:01:50"
"Or same.","108","1713","76.96","2022-12-29 07:45:47"
"Career.","31","16000","64.12","2022-12-11 03:57:50"
"Toward.","179","6744","7.01","2022-12-30 16:49:27"
"Unit.","190","3186","56.76","2022-12-18 08:15:14"
"Color.","192","4663","18.13","2022-12-17 06:15:20"
"Surface.","33","8390","0.66","2022-12-08 07:28:54"
"System.","177","7360","88.44","2022-12-21 09:53:16"
"Stay very.","52","3602","91.67","2023-01-02 23:16:25"
"On nature.","174","14","13.96","2022-12-09 04:02:30"
"Spend.","132","10621","31.81","2022-12-08 04:36:58"
"Challenge.","152","14147","99.29","2022-12-19 15:01:09"
"Evidence.","31","10278","63.74","2022-12-14 07:42:10"
"After.","149","3361","73.05","2022-12-17 22:25:22"
"Dinner.","34","2994","47.72","2022-12-07 10:59:35"
"Tell pay.","139","2517","83.49","2022-12-20 05:33:53"
"Race stay.","69","16246","12.48","2022-12-09 17:31:03"
"Study.","87","6611","65.54","2022-12-24 05:55:59"
"News.","13","18905","80.50","2022-12-30 23:03:05"
"Data nice.","74","17201","29.54","2022-12-12 12:17:21"
"Agency.","22","18254","98.09","2022-12-21 21:05:37"
"Serious.","11","344","87.91","2022-12-07 08:15:34"
"Decade.","7","13169","95.15","2022-12-11 16:38:07"
"Money.","149","16932","46.71","2022-12-12 14:13:08"
"Several.","161","4754","0.03","2022-12-22 07:25:31"
"Lawyer.","98","3410","44.56","2022-12-17 05:52:09"
"Record.","162","13314","42.90","2022-12-13 14:51:23"
"Year.","15","775","64.20","2022-12-09 00:58:27"
"Field.","59","13663","91.14","2022-12-17 00:36:18"
"Trial.","88","8456","36.03","2022-12-28 10:07:00"
"Each.","145","14041","72.35","2022-12-14 14:18:28"
"Hot.","33","11987","51.83","2022-12-30 02:56:00"
"Week.","29","12193","29.67","2022-12-25 23:09:42"
"Agree.","11","9076","38.94","2023-01-01 17:39:32"
"Where.","69","7865","76.25","2022-12-29 16:00:19"
"Manage.","68","17926","22.73","2022-12-11 00:56:52"
"Decision.","190","6111","33.47","2022-12-13 14:44:30"
"Out.","72","3639","4.12","2022-12-10 10:36:46"
"If story.","176","17060","75.68","2022-12-21 21:54:19"
"Help.","144","12833","20.77","2022-12-13 00:44:27"
"Bring.","24","15646","79.00","2023-01-03 23:56:00"
"Rock.","175","2183","63.87","2022-12-11 00:12:25"
"Difficult.","184","10341","88.06","2023-01-05 06:09:20"
"Require.","49","12770","36.94","2022-12-26 11:38:00"
"Herself.","38","4249","59.51","2022-12-19 13:17:48"
"Growth.","127","368","14.54","2023-01-03 17:06:25"
"Piece way.","118","19506","68.18","2022-12-22 03:51:22"
"Between.","68","1206","7.83","2022-12-07 06:57:44"
"Center.","149","9728","51.83","2022-12-29 07:28:29"
"Citizen.","183","713","35.37","2022-12-19 16:28:06"
"Future.","122","2534","90.77","2022-12-26 02:45:25"
"Option.","54","17343","65.39","2022-12-29 08:11:24"
"Executive.","13","16283","52.57","2022-12-25 14:16:36"
"Myself.","96","1635","67.04","2023-01-02 19:58:56"
"Career.","39","15205","59.77","2023-01-01 05:38:25"
"Attention.","193","19734","23.30","2022-12-09 11:35:06"
"Business.","129","9063","19.66","2022-12-29 15:25:36"
"Per most.","64","5284","83.43","2022-12-13 23:20:28"
"Figure.","129","3855","82.22","2022-12-30 01:27:55"
"No.","72","2409","35.83","2023-01-03 12:35:23"
"If data.","7","1704","28.42","2022-12-30 09:48:08"
"Respond.","45","10479","66.91","2022-12-12 11:58:55"
"Age north.","88","6892","62.24","2022-12-31 20:34:12"
"Above.","104","6932","3.15","2022-12-30 01:56:46"
"Chance.","156","5876","23.50","2022-12-26 11:31:23"
"School.","48","13235","15.20","2022-12-07 21:50:41"
"Across.","177","9078","74.68","2022-12-12 04:30:49"
"Week.","95","13360","30.94","2023-01-05 11:52:32"
"Wall.","80","15648","41.89","2022-12-12 11:19:55"
"Threat.","27","2793","54.02","2022-12-31 16:53:00"
"Section.","119","1603","88.79","2022-12-28 01:10:01"
"Process.","22","8137","74.39","2022-12-08 14:41:00"
"Today.","131","3153","85.36","2022-12-07 07:20:29"
"Size.","183","972","41.13","2022-12-22 04:37:39"
"Yeah.","126","2455","23.37","2022-12-08 00:05:16"
"Show.","80","12046","37.00","2022-12-14 00:41:26"
"Head.","92","12701","53.70","2022-12-08 02:17:43"
"Crime.","56","8660","37.58","2022-12-18 15:24:52"
"Course.","59","15055","39.66","2022-12-13 01:53:12"
"Executive.","197","5151","81.42","2022-12-10 08:26:02"
"Market.","145","13121","72.82","2023-01-01 16:46:42"
"Open.","120","6946","56.76","2022-12-09 23:37:36"
"Expert.","64","9475","1.71","2022-12-20 18:48:54"
"Me.","75","5115","17.04","2022-12-18 12:46:13"
"Near.","11","15977","85.99","2022-12-29 20:01:48"
"With.","18","11108","24.15","2022-12-26 06:32:57"
"True us.","176","4584","1.24","2022-12-24 07:30:13"
"Raise.","36","6279","13.31","2022-12-15 04:42:41"
"Figure.","150","6769","24.91","2022-12-09 11:21:14"
"Walk.","15","7123","83.78","2022-12-24 04:14:53"
"Main dog.","152","2052","75.23","2022-12-09 03:14:19"
"By city.","8","167","0.36","2022-12-26 05:55:28"
"Agree.","150","17708","80.79","2022-12-21 07:28:55"
"Security.","85","5422","88.20","2022-12-29 07:59:14"
"Follow.","73","11815","89.69","2022-12-30 19:55:35"
"Our price.","85","17068","18.26","2022-12-17 16:26:09"
"Quickly.","24","18734","1.51","2022-12-14 05:09:20"
"Past big.","132","5931","73.35","2023-01-05 17:42:57"
"Any.","174","9066","83.18","2023-01-04 23:24:56"
"Fight.","177","6200","74.20","2022-12-23 06:07:42"
"Also.","12","3780","83.28","2022-12-26 12:36:27"
"Should.","143","8160","28.58","2022-12-21 09:26:56"
"Dark be.","185","391","41.86","2023-01-05 00:51:03"
"Down why.","90","10462","9.85","2022-12-19 14:26:14"
"Poor.","40","4568","29.44","2022-12-18 17:05:18"
"Just.","12","5296","71.09","2022-12-10 22:09:44"
"Remember.","126","3686","67.65","2022-12-09 16:05:51"
"Group.","170","12759","54.26","2022-12-12 00:04:43"
"Final.","59","9223","47.08","2023-01-01 23:00:54"
"Care.","41","17788","69.45","2022-12-26 09:09:50"
"Up.","169","17928","54.70","2022-12-23 19:36:58"
"General.","116","557","69.23","2022-12-11 10:34:37"
"Similar.","70","15135","64.26","2022-12-17 02:08:58"
"Fear.","12","10919","70.21","2022-12-18 06:56:19"
"Return.","171","4892","51.24","2022-12-08 09:13:03"
"Offer.","64","17442","93.06","2022-12-22 07:13:24"
"Walk.","9","18656","73.74","2022-12-17 14:24:48"
"Describe.","52","10443","46.39","2022-12-08 19:30:22"
"TV.","132","367","93.86","2022-12-29 08:08:59"
"Seek.","75","6699","21.02","2022-12-17 08:08:36"
"Since.","106","4831","26.06","2022-12-12 23:57:04"
"Someone.","99","8212","51.06","2022-12-31 19:12:48"
"Agreement.","176","4646","91.25","2022-12-27 02:37:18"
"Number.","166","5802","85.91","2022-12-19 12:18:05"
"That.","118","13462","58.80","2022-12-08 02:40:05"
"Voice.","38","15808","3.62","2022-12-24 14:32:28"
"Pay.","71","6749","26.96","2022-12-28 08:56:02"
"Miss fear.","42","1252","36.10","2022-12-10 00:29:02"
"Oil.","47","7331","86.69","2022-12-22 07:29:44"
"Cover.","7","13760","61.37","2023-01-02 02:55:26"
"Far wall.","102","5299","76.77","2022-12-08 06:27:38"
"Property.","38","11480","83.08","2022-12-11 09:08:38"
"Together.","129","10093","73.99","2022-12-30 20:30:17"
"Sense.","166","4072","94.90","2023-01-01 18:09:48"
"Safe.","138","6492","98.81","2022-12-31 17:11:46"
"Citizen.","171","7682","27.33","2022-12-09 04:38:17"
"Part task.","193","17920","64.25","2022-12-23 20:32:35"
"Around.","43","17170","2.70","2022-12-11 03:12:20"
"Huge out.","69","17703","6.43","2022-12-28 13:07:30"
"Pick.","33","18885","37.24","2022-12-17 01:34:02"
"Class.","46","4555","66.98","2022-12-23 08:48:39"
"Yes ask.","172","7891","79.52","2023-01-01 18:24:43"
"Unit.","93","2425","66.96","2022-12-19 18:47:15"
"Dream.","62","13437","52.53","2023-01-03 17:23:31"
"Church.","172","17929","71.22","2022-12-28 20:09:14"
"Loss job.","22","11607","40.61","2023-01-04 17:38:23"
"Positive.","46","1984","45.84","2022-12-30 05:06:22"
"Audience.","173","16089","96.75","2022-12-31 06:20:50"
"Heart.","72","17829","7.67","2022-12-31 00:23:09"
"Security.","57","16101","61.04","2022-12-06 23:50:20"
"Good get.","124","3428","83.57","2022-12-13 18:50:42"
"President.","171","8583","27.21","2023-01-04 11:36:55"
"Wide a.","167","17326","52.32","2022-12-26 14:04:25"
"Economy.","134","2681","87.75","2022-12-26 01:46:07"
"TV hit.","165","17255","46.01","2022-12-29 05:00:55"
"Provide.","24","3423","18.17","2022-12-11 13:55:22"
"Available.","28","15363","86.45","2022-12-26 10:07:15"
"Wrong box.","6","3423","19.16","2022-12-27 22:28:44"
"Message.","138","18664","59.02","2022-12-30 22:40:38"
"Big long.","30","19097","63.98","2022-12-24 12:39:42"
"Value.","59","1627","42.97","2022-12-15 23:55:54"
"Material.","132","8541","73.23","2022-12-10 11:40:58"
"Need.","186","16564","99.17","2022-12-31 15:34:23"
"Watch.","68","9965","66.65","2022-12-23 12:05:36"
"Hope city.","119","9916","12.88","2022-12-20 16:40:03"
"Director.","37","13153","52.33","2023-01-04 18:17:39"
"According.","141","12137","6.40","2022-12-09 06:44:08"
"However.","143","9528","64.59","2022-12-10 02:11:18"
"Threat.","146","6083","23.48","2022-12-28 23:45:20"
"This down.","89","50","97.61","2022-12-29 14:59:36"
"Likely.","192","6238","31.64","2022-12-28 14:57:00"
"Ever.","49","10937","60.28","2022-12-23 10:18:39"
"Red left.","79","16273","37.62","2023-01-04 21:49:24"
"Hour.","22","12126","99.35","2022-12-22 16:22:52"
"Skill big.","144","13234","80.61","2022-12-24 07:11:21"
"Mean.","120","6400","80.29","2022-12-29 00:33:10"
"Option.","25","3375","6.02","2023-01-04 10:56:38"
"Realize.","35","6303","22.19","2022-12-07 20:44:12"
"View into.","29","19589","16.41","2022-12-24 14:04:52"
"Maintain.","137","10846","76.54","2022-12-18 13:19:32"
"Record.","10","14339","34.59","2022-12-16 19:31:12"
"Shoulder.","192","16044","60.00","2022-12-27 13:03:16"
"Catch.","66","13187","27.83","2022-12-16 11:31:09"
"Stage.","59","3859","3.89","2023-01-02 01:52:04"
"One so.","33","18457","9.01","2022-12-14 21:14:59"
"Camera.","142","13857","3.74","2022-12-27 01:27:28"
"Maybe.","10","11711","1.96","2022-12-20 08:13:04"
"Too wrong.","168","13946","81.18","2022-12-25 00:57:15"
"Big.","143","4991","94.81","2023-01-02 14:53:09"
"Adult bag.","79","5030","65.75","2022-12-13 13:39:13"
"As.","106","14935","50.20","2022-12-22 21:18:47"
"Yeah year.","112","6320","75.74","2022-12-18 23:52:11"
"Turn.","141","12493","16.09","2022-12-14 18:45:12"
"Write.","107","6908","34.94","2022-12-22 08:00:15"
"Morning.","192","8263","29.37","2022-12-21 00:26:26"
"Whom new.","198","6951","77.96","2022-12-11 23:34:52"
"Already.","22","2284","10.31","2022-12-16 10:35:47"
"Treatment.","69","5348","62.83","2022-12-09 09:34:49"
"Inside.","165","2913","22.95","2022-12-11 17:05:16"
"Truth.","160","7123","82.77","2022-12-18 10:17:21"
"Anything.","76","19051","30.69","2022-12-20 12:44:03"
"Race seem.","27","14485","57.08","2022-12-14 14:46:06"
"Machine.","83","16209","14.62","2022-12-18 16:02:20"
"Cut.","106","8685","72.60","2023-01-03 16:27:30"
"Strategy.","186","9970","43.83","2023-01-05 01:27:13"
"Ball buy.","73","15062","61.97","2022-12-11 17:38:57"
"Garden.","33","12394","52.07","2022-12-26 03:55:40"
"Act eye.","64","9823","57.27","2022-12-28 05:45:21"
"Book show.","16","4554","36.57","2023-01-05 10:52:19"
"Hope all.","41","16497","6.02","2022-12-29 11:22:21"
"Chance.","117","9401","82.53","2022-12-06 19:29:30"
"Suddenly.","71","537","92.95","2023-01-05 12:02:31"
"Most true.","69","5072","40.82","2022-12-22 20:28:46"
"Result.","141","16489","5.68","2022-12-08 08:24:17"
"Threat.","196","18883","45.09","2022-12-21 06:48:04"
"Record.","189","17066","14.56","2022-12-16 13:02:32"
"It him.","61","15528","75.12","2022-12-10 09:30:02"
"Arm draw.","143","7282","5.70","2023-01-02 17:54:05"
"Thousand.","59","11162","8.67","2023-01-04 08:44:42"
"Store.","20","8078","50.80","2023-01-03 22:29:28"
"Offer pay.","196","6625","59.18","2022-12-16 01:45:27"
